orgunit_id,parent_id,orgunitname,parent_name,area_type_id
216030103,2160301,MBUGITI,KARIARAI,GSLC
216030202,2160302,MWAGU,NGABUYA,GSLC
216030401,2160304,NDAKAINI,NDAKAINI,GSLC
216030302,2160303,NDUNYU CHEGE,KIGORO,GSLC
217010201,2170102,GATHAGE,KIAMWANGI,GSLC
217010204,2170102,KIAMWANGI,KIAMWANGI,GSLC
217010202,2170102,KIGONGO,KIAMWANGI,GSLC
217010203,2170102,NEMBU,KIAMWANGI,GSLC
217010406,2170104,GACHIKA,KIGANJO,GSLC
217010401,2170104,GATITU,KIGANJO,GSLC
217010402,2170104,KIAMWORIA,KIGANJO,GSLC
217010405,2170104,KIGANJO,KIGANJO,GSLC
217010404,2170104,MUNDORO,KIGANJO,GSLC
217010403,2170104,NDUNDU,KIGANJO,GSLC
217010105,2170101,GACHARAGE,NDARUGU,GSLC
217010104,2170101,GITWE,NDARUGU,GSLC
217010102,2170101,KARATU,NDARUGU,GSLC
217010103,2170101,KARINGA,NDARUGU,GSLC
217010106,2170101,KIRANGI,NDARUGU,GSLC
217010101,2170101,MUNYU_INI,NDARUGU,GSLC
217010305,2170103,GITHUNGUCHU,NGENDA,GSLC
217010307,2170103,HANDEGE,NGENDA,GSLC
217010303,2170103,ITURU,NGENDA,GSLC
217010306,2170103,KAHUNGU_INI,NGENDA,GSLC
217010301,2170103,KIMUNYU,NGENDA,GSLC
217010304,2170103,KIRANGARI,NGENDA,GSLC
217010302,2170103,RITHO,NGENDA,GSLC
217010308,2170103,WAMWANGI,NGENDA,GSLC
217020501,2170205,KIENI,GITHOMBOKONI,GSLC
217040101,2170401,FOREST,FOREST,GSLC
217020402,2170204,NDIKO,GAKOE,GSLC
217020305,2170203,KANYONI,GATHAITI,GSLC
217030301,2170303,GITUAMBA,GITUAMBA,GSLC
217030303,2170303,KIRIKO,GITUAMBA,GSLC
217030304,2170303,MARIA_INI,GITUAMBA,GSLC
217030302,2170303,MATAARA,GITUAMBA,GSLC
217030203,2170302,NGORONGO,KAIRI,GSLC
217030103,2170301,NGETHU,MAKWA,GSLC
217020401,2170204,GAKOE,GAKOE,GSLC
217020302,2170203,GATEI,GATHAITI,GSLC
217020301,2170203,GATHAITI,GATHAITI,GSLC
217020303,2170203,MWIMUTO,GATHAITI,GSLC
217020504,2170205,GACHEGE,GITHOMBOKONI,GSLC
217020502,2170205,KAMUNYAKA,GITHOMBOKONI,GSLC
217020503,2170205,NJAHI,GITHOMBOKONI,GSLC
217020304,2170203,KAMWANGI,GATHAITI,GSLC
217030201,2170302,KAIRI,KAIRI,GSLC
217030202,2170302,MUIRIGO,KAIRI,GSLC
217020102,2170201,IGEGANIA,KARURI,GSLC
217030101,2170301,MAKWA,MAKWA,GSLC
217030102,2170301,NGUNA,MAKWA,GSLC
217020101,2170201,KARURI,KARURI,GSLC
217020103,2170201,NYAMANGARA,KARURI,GSLC
217020203,2170202,GATUKUYU,MANGU,GSLC
217020201,2170202,MANGU,MANGU,GSLC
217020202,2170202,MITERO,MANGU,GSLC
217020204,2170202,MUKURWE,MANGU,GSLC
215020101,2150201,MUGUTHA,MUGUTHA,GSLC
215010401,2150104,THETA,THETA,GSLC
214010101,2140101,KIAORA,JUJA,GSLC
214010102,2140101,MILIMAINI,JUJA,GSLC
214010301,2140103,KOMO,KOMO,GSLC
214010302,2140103,WETEITHIE,KOMO,GSLC
214010201,2140102,KALIMONI,KALIMONI,GSLC
214020101,2140201,KARIMENU,BIASHARA,GSLC
214020202,2140202,KIANJAU,MAKONGENI,GSLC
214020103,2140201,TOWNSHIP/BIASHARA,BIASHARA,GSLC
214020201,2140202,KAMENU,MAKONGENI,GSLC
214020203,2140202,KOMU,MAKONGENI,GSLC
214020102,2140201,MAJENGO,BIASHARA,GSLC
214020104,2140201,UMOJA,BIASHARA,GSLC
213020201,2130202,GITHIMA,MUNYU,GSLC
213020101,2130201,GITUANYAGA,GITUANYAGA,GSLC
213020202,2130202,MUNYU,MUNYU,GSLC
213020301,2130203,MAGUGUNI,NGOLIBA,GSLC
213020302,2130203,NGOLIBA,NGOLIBA,GSLC
215020201,2150202,GITOTHUA,RUIRU,GSLC
215020202,2150202,MUKUYU,RUIRU,GSLC
215020203,2150202,RUIRU/VIWANDA,RUIRU,GSLC
215010101,2150101,GATONGORA,GIKUMARI,GSLC
215010301,2150103,KAHAWA SUKARI,KAHAWA SUKARI,GSLC
215010302,2150103,KAHAWA WENDANI,KAHAWA SUKARI,GSLC
215010201,2150102,KIUU,GITHURAI,GSLC
215010203,2150102,MWIKI,GITHURAI,GSLC
215010202,2150102,MWIHOKO,GITHURAI,GSLC
212020101,2120201,GITHUNGURI,GITHUNGURI,GSLC
212020102,2120201,KANJAI,GITHUNGURI,GSLC
212020103,2120201,KIAIRIA,GITHUNGURI,GSLC
212010202,2120102,GATHANGARI,GITHIGA,GSLC
212010201,2120102,GITHIGA,GITHIGA,GSLC
212010203,2120102,GITIHA,GITHIGA,GSLC
212010204,2120102,MATUGUTA,GITHIGA,GSLC
212010101,2120101,IKINU,IKINU,GSLC
212010103,2120101,KIAIBABU,IKINU,GSLC
212010104,2120101,LIOKI,IKINU,GSLC
212010102,2120101,NGEMWA,IKINU,GSLC
212020201,2120202,GIATHIEKO,NGEWA,GSLC
212030102,2120301,KIAMBURURU,KOMOTHAI,GSLC
212020202,2120202,KIMATHI,NGEWA,GSLC
212020203,2120202,NYAGA,NGEWA,GSLC
212030203,2120302,GATHUGU,KIRATINA,GSLC
212030202,2120302,KIBICHOI,KIRATINA,GSLC
212030201,2120302,KIRATINA,KIRATINA,GSLC
212030101,2120301,MBARIYA-IGI,KOMOTHAI,GSLC
212030103,2120301,THUITA,KOMOTHAI,GSLC
208020101,2080201,ANMER,KAMITI,GSLC
208020501,2080205,KAGONGO,TING'ANG'A,GSLC
208020102,2080201,KAMITI,KAMITI,GSLC
208020502,2080205,TING'ANG'A,TING'ANG'A,GSLC
208010502,2080105,KANUNGA,WAGUTHU,GSLC
208020301,2080203,KARUNGA,NDUMBERI,GSLC
208020302,2080203,NDUMBERI,NDUMBERI,GSLC
208010503,2080105,NGEGU,WAGUTHU,GSLC
208020401,2080204,KIHINGO,RIABAI,GSLC
208020402,2080204,RIABAI,RIABAI,GSLC
208020202,2080202,KIAMUMBI,KIAMBAA,GSLC
208020203,2080202,THINDIGUA,KIAMBAA,GSLC
208020201,2080202,TOWNSHIP/KIAMBU,KIAMBAA,GSLC
208010101,2080101,CIANDA,CIANDA,GSLC
208010102,2080101,KAWAIDA,CIANDA,GSLC
208010301,2080103,KARURI,KIAMBAA,GSLC
208010302,2080103,KIAMBAA,KIAMBAA,GSLC
208010304,2080103,NJIKU,KIAMBAA,GSLC
208010202,2080102,KARURA,KIHARA,GSLC
208010204,2080102,MAHINDI,KIHARA,GSLC
208010401,2080104,NDENDERU,RUAKA,GSLC
208010402,2080104,RUAKA,RUAKA,GSLC
208010205,2080102,WANGUNYU,KIHARA,GSLC
208010501,2080105,GATHANGA,WAGUTHU,GSLC
208010303,2080103,MUCHATHA,KIAMBAA,GSLC
208010305,2080103,NJORO,KIAMBAA,GSLC
208010201,2080102,GACHIE,KIHARA,GSLC
208010203,2080102,KIHARA,KIHARA,GSLC
209020301,2090203,CHURA,KABETE,GSLC
209020103,2090201,GITARU,MUGUGA,GSLC
209020104,2090201,KANYARIRI,MUGUGA,GSLC
209020302,2090203,RUKU,KABETE,GSLC
209020102,2090201,KAHUHO,MUGUGA,GSLC
209020101,2090201,MUGUGA,MUGUGA,GSLC
209020204,2090202,GATHIGA,NYATHUNA,GSLC
209020203,2090202,KARURA,NYATHUNA,GSLC
209020202,2090202,KIRANGARI,NYATHUNA,GSLC
209020201,2090202,NYATHUNA,NYATHUNA,GSLC
209020303,2090203,KIBICHIKU,KABETE,GSLC
209020304,2090203,LOWER KABETE,KABETE,GSLC
209010304,2090103,UTHIRU,KINOO,GSLC
209010105,2090101,GIKAMBURA,KARAI,GSLC
209010301,2090103,GITIBA,KINOO,GSLC
209010103,2090101,KARAI,KARAI,GSLC
209010202,2090102,KARI,KIKUYU,GSLC
209010104,2090101,LUSEGETI,KARAI,GSLC
209010101,2090101,NACHU,KARAI,GSLC
209010102,2090101,RENGUTI,KARAI,GSLC
209010201,2090102,KERWA,KIKUYU,GSLC
209010203,2090102,SIGONA,KIKUYU,GSLC
209010204,2090102,KIKUYU TOWNSHIP,KIKUYU,GSLC
209010302,2090103,THOGOTO,KINOO,GSLC
209010303,2090103,KINOO,KINOO,GSLC
210020101,2100201,BIBIRIONI,LIMURU,GSLC
210020501,2100205,GATIMU,RIRONI,GSLC
210020102,2100201,KAMIRITHU,LIMURU,GSLC
210020103,2100201,LIMURU,LIMURU,GSLC
210020502,2100205,RIRONI,RIRONI,GSLC
210010102,2100101,NDERU,NDEIYA,GSLC
210010104,2100101,NDIUNI,NDEIYA,GSLC
210010101,2100101,THIGIO,NDEIYA,GSLC
210010103,2100101,TIEIKUNU,NDEIYA,GSLC
210020203,2100202,KARAMBAINI,KARAMBAINI,GSLC
210020202,2100202,KIAWAROGA,KARAMBAINI,GSLC
210020201,2100202,MABROUKE,KARAMBAINI,GSLC
210020301,2100203,ITHANJI,TIGONI,GSLC
210020401,2100204,KABUKU,NGECHA,GSLC
210020402,2100204,NGECHA,NGECHA,GSLC
210020302,2100203,REDHILL,TIGONI,GSLC
211010101,2110101,KAMAE,KAMAE,GSLC
211010102,2110101,KAMUKOMBI-INI,KAMAE,GSLC
211010201,2110102,KINALE,KINALE,GSLC
211010202,2110102,MUKEU,KINALE,GSLC
211010301,2110103,BATHI,KIJABE,GSLC
211010603,2110106,KAMBAA,KIRENGA,GSLC
211010304,2110103,KIJABE,KIJABE,GSLC
211010302,2110103,MAGINA,KIJABE,GSLC
211010303,2110103,MBAI-INI,KIJABE,GSLC
211020202,2110202,GACHOIRE,NYANDUMA,GSLC
211020101,2110201,KAGWE,GATAMAIYU,GSLC
211020201,2110202,NYANDUMA,NYANDUMA,GSLC
211020302,2110203,KAGAA,KAMBURU,GSLC
211020301,2110203,KAMBURU,KAMBURU,GSLC
211020102,2110201,KAMUCHEGE,GATAMAIYU,GSLC
211020303,2110203,MITIMBEI,KAMBURU,GSLC
211010604,2110106,ESCARPMENT,KIRENGA,GSLC
211010502,2110105,GITHIRIONI,LARI,GSLC
211010401,2110104,GITITHIA,GITITHIA,GSLC
211010602,2110106,GITUAMBA,KIRENGA,GSLC
211010601,2110106,KIRENGA,KIRENGA,GSLC
211010501,2110105,LARI SCHEME,LARI,GSLC
211010402,2110104,NYAMBARI,GITITHIA,GSLC
715020102,7150201,KULAL,AKORET,GSLC
715010501,7150105,LOKIS,LOKIS,GSLC
715010202,7150102,MIRGIS,NGORON,GSLC
715010502,7150105,NGAINA,LOKIS,GSLC
715010201,7150102,NGORON,NGORON,GSLC
715010302,7150103,BARPELLO,KOLLOWA,GSLC
715010303,7150103,CHEPKARERAT,KOLLOWA,GSLC
715010402,7150104,KIPNAI,LOIWAT,GSLC
715010301,7150103,KOLLOWA,KOLLOWA,GSLC
715010401,7150104,LOIWAT,LOIWAT,GSLC
715010403,7150104,TILINGWO,LOIWAT,GSLC
715020202,7150202,CHESAKAM,RIBKWO,GSLC
715020201,7150202,KAPEDO WEST,RIBKWO,GSLC
715020302,7150203,KOSITEI,KOSITEI,GSLC
715020203,7150202,MORON,RIBKWO,GSLC
715020301,7150203,NGINYANG WEST,KOSITEI,GSLC
715020303,7150203,SERETION,KOSITEI,GSLC
715030202,7150302,AKWECHATIS,NAUDO,GSLC
715030101,7150301,KAPEDO EAST,SILALE,GSLC
715030201,7150302,LOSIKIRIAMOI,NAUDO,GSLC
715030102,7150301,NAKOKO,SILALE,GSLC
715030203,7150302,NASOROT,NAUDO,GSLC
715030403,7150304,CHEMURO,LORUK,GSLC
715030401,7150304,KECHI LORUK KONGASIS,LORUK,GSLC
715030303,7150303,KOKORE,LOYAMOROK,GSLC
715030301,7150303,NGINYANG EAST,LOYAMOROK,GSLC
715030302,7150303,PAKA,LOYAMOROK,GSLC
715040202,7150402,CHEMOIGUT,TANGULBEI,GSLC
715010404,7150104,CHEPELLION,LOIWAT,GSLC
715040104,7150401,KECHII,KOROSSI,GSLC
715040302,7150403,KOKWOTOTO,ORUS,GSLC
715040102,7150401,KOMOLION,KOROSSI,GSLC
715040101,7150401,KOROSSI,KOROSSI,GSLC
715040303,7150403,MAKANY,ORUS,GSLC
715040103,7150401,NAKORETE,KOROSSI,GSLC
715040301,7150403,ORUS,ORUS,GSLC
715040201,7150402,TANGULBEI,TANGULBEI,GSLC
715030402,7150304,TUWO,LORUK,GSLC
715050102,7150501,AMAYA,AMAYA,GSLC
715050203,7150502,CHEPELOW,CHURO,GSLC
715050202,7150502,CHURO,CHURO,GSLC
715050301,7150503,KAPTUYA,KAPTUYA,GSLC
715050101,7150501,MUKEKAMAR,AMAYA,GSLC
715050201,7150502,PUTERO,CHURO,GSLC
715050302,7150503,TEBELEKWO,KAPTUYA,GSLC
714010102,7140101,AYATIA,KABOSIKEI KERIO,GSLC
714010203,7140102,BARWESSA,LAWAN,GSLC
714010303,7140103,KAPLUK,KABUTEI,GSLC
714010202,7140102,KAPTILOMWO,LAWAN,GSLC
714010302,7140103,KATIBEL,KABUTEI,GSLC
714010204,7140102,KETURWO,LAWAN,GSLC
714010201,7140102,KONOO,LAWAN,GSLC
714010103,7140101,KUIKUI,KABOSIKEI KERIO,GSLC
714010101,7140101,MAREGUT,KABOSIKEI KERIO,GSLC
714010301,7140103,MUCHUKWO,KABUTEI,GSLC
714040303,7140403,KAIMUGUL,OSSEN,GSLC
714040201,7140402,KAPKIAMO,KELYO,GSLC
714040102,7140401,KAPKIRWOK,KATIORIN,GSLC
714040302,7140403,KAPTUM,OSSEN,GSLC
714040203,7140402,KASAKA,KELYO,GSLC
714040103,7140401,LELIAN,KATIORIN,GSLC
714040202,7140402,MOSOP,KELYO,GSLC
714040101,7140401,SUMEIYON,KATIORIN,GSLC
714040304,7140403,TILOI,OSSEN,GSLC
714040301,7140403,TIRIONDONIN,OSSEN,GSLC
714030301,7140303,BARTOLIMO,KAPTEBEREWO,GSLC
714030302,7140303,ISSAS,KAPTEBEREWO,GSLC
714040403,7140404,KAPCHEPKOR,SAIMO,GSLC
714030101,7140301,KAPKOIWO,KIPKATA,GSLC
714040405,7140404,KAPKOMBE,SAIMO,GSLC
714040401,7140404,KAPTERE,SAIMO,GSLC
714040404,7140404,KASISIT,SAIMO,GSLC
714040402,7140404,TIRIMIONIN,SAIMO,GSLC
714040501,7140405,AKORIAN,BARTUM,GSLC
714030102,7140301,BARKETIEW,KIPKATA,GSLC
714040502,7140405,KIPCHERERE,BARTUM,GSLC
714040503,7140405,KOROTO,BARTUM,GSLC
714030202,7140302,LORUK,SIBILO,GSLC
714030203,7140302,RONDININ,SIBILO,GSLC
714030201,7140302,SIBILO,SIBILO,GSLC
714040504,7140405,TAIMON,BARTUM,GSLC
714020302,7140203,ATIAR,KABOSKEI,GSLC
714020103,7140201,BARTABWA,KINYACH,GSLC
714020102,7140201,KALABATA,KINYACH,GSLC
714020203,7140202,KAPTURO,NGORORA,GSLC
714020201,7140202,KESUMET,NGORORA,GSLC
714020101,7140201,KINYACH,KINYACH,GSLC
714020301,7140203,TERIK,KABOSKEI,GSLC
714020202,7140202,TULUK,NGORORA,GSLC
713040401,7130404,KAPCHEPTERIT,OROKWO,GSLC
713030401,7130304,KAPYEMIT,LELMEN,GSLC
713040302,7130403,KEWAMOI,KABARNET MOSOP,GSLC
713030202,7130302,KIBOINO,KIBOINO,GSLC
713030301,7130303,KIMOSO,KABARNET SOI,GSLC
713030402,7130304,LELMEN,LELMEN,GSLC
713040402,7130404,MOLOI,OROKWO,GSLC
713030302,7130303,SALAWA,KABARNET SOI,GSLC
713040301,7130403,SEGUTON,KABARNET MOSOP,GSLC
713030201,7130302,SIRONOI,KIBOINO,GSLC
713020401,7130204,KABARAK,SACHO MOSOP,GSLC
713020302,7130203,KABASIS,KABASIS,GSLC
713020201,7130202,KAPKELELWA,SACHO SOI,GSLC
713020403,7130204,KAPLEL,SACHO MOSOP,GSLC
713020402,7130204,KAPLOTEN,SACHO MOSOP,GSLC
713020301,7130203,KAPTIRIONY,KABASIS,GSLC
713020202,7130202,KATUNOI,SACHO SOI,GSLC
713020203,7130202,SAIMET,SACHO SOI,GSLC
713020303,7130203,TIMBOIYWO,KABASIS,GSLC
713010202,7130102,CHEPLAMBUS,EMOM,GSLC
713010101,7130101,EITUI,KISONEI,GSLC
713020101,7130201,KIBEI,CHEPKERIO,GSLC
713010102,7130101,KISONEI,KISONEI,GSLC
713020103,7130201,KOIBARAK,CHEPKERIO,GSLC
713020102,7130201,OCHI,CHEPKERIO,GSLC
713010201,7130102,SOROK,EMOM,GSLC
713010402,7130104,TABARIN,TENGES,GSLC
713010401,7130104,TENGES,TENGES,GSLC
713040101,7130401,CHEBUNYUR,NGETMOI,GSLC
713040102,7130401,KAPKIAI,NGETMOI,GSLC
713040702,7130407,KAPTOROKWO/KITUMBEI,KITURO,GSLC
713040501,7130405,KAPTUMO,TALAI,GSLC
713040701,7130407,KIPKAECH,KITURO,GSLC
713040703,7130407,KITURO,KITURO,GSLC
713040603,7130406,MOROP,EWALEL,GSLC
713040602,7130406,SERETUNIN,EWALEL,GSLC
713040103,7130401,TIRIONY,NGETMOI,GSLC
713040201,7130402,CHEBANO,KAPROPITA,GSLC
713040303,7130403,KAPCHEREBET/TURKUO,KABARNET MOSOP,GSLC
713040304,7130403,KAPROGONYA,KABARNET MOSOP,GSLC
713040203,7130402,KAPSOO/BOROWONIN,KAPROPITA,GSLC
713040202,7130402,KINYO,KAPROPITA,GSLC
713030102,7130301,KURUMBOPSOO,KAPROPITA,GSLC
713040601,7130406,RIWO,EWALEL,GSLC
713030101,7130301,SAGASAK,KAPROPITA,GSLC
713020502,7130205,SOSION,KIBINJOS,GSLC
713010502,7130105,BEKIBON,BEKIBON,GSLC
713050203,7130502,ENDAO,MARIGAT,GSLC
713051101,7130511,KABUSA,EWALEL SOI,GSLC
713020501,7130205,KAPTICH,KIBINJOS,GSLC
713050902,7130509,KETEMWA,KIMONDIS,GSLC
713050901,7130509,KIBINGOR,KIMONDIS,GSLC
713050102,7130501,KIMALEL,KIMALEL,GSLC
713051102,7130511,KOITILION,EWALEL SOI,GSLC
713050101,7130501,KORIEMA,KIMALEL,GSLC
713040503,7130405,MOIGUTWO,TALAI,GSLC
713050201,7130502,PERKERRA,MARIGAT,GSLC
713050103,7130501,SABOR,KIMALEL,GSLC
713040502,7130405,SOGON,TALAI,GSLC
713010302,7130103,TEBEI,TULUONGOI,GSLC
713010501,7130105,TINOMOI,BEKIBON,GSLC
713010301,7130103,TULUONGOI,TULUONGOI,GSLC
713050202,7130502,YATOI,MARIGAT,GSLC
713020503,7130205,SIRWET,KIBINJOS,GSLC
713050501,7130505,ELDUME,ILCHAMUS,GSLC
713051001,7130510,ILNGARUA,ILNGARUA,GSLC
713050502,7130505,KAILER,ILCHAMUS,GSLC
713051002,7130510,LONGEWAN,ILNGARUA,GSLC
713050302,7130503,MEISORI,SALABANI,GSLC
713050401,7130504,NGAMBO,NGAMBO,GSLC
713050301,7130503,SALABANI,SALABANI,GSLC
713050402,7130504,SINTAAN,NGAMBO,GSLC
713070402,7130704,CHEBINYINY,CHEBINYINY,GSLC
713050802,7130508,CHELABA,LOBOI,GSLC
713070201,7130702,KAMAILEL,KIMORIOT,GSLC
713070102,7130701,KAPKECHIR,MOCHONGOI,GSLC
713050701,7130507,KAPKUIKUI,KAPKUIKUI,GSLC
713070103,7130701,KAPNAROK,MOCHONGOI,GSLC
713050702,7130507,KAPTOMBES,KAPKUIKUI,GSLC
713070401,7130704,KASIELA,CHEBINYINY,GSLC
713050801,7130508,MAJI NDEGE,LOBOI,GSLC
713050602,7130506,MBECHOT,SANDAI,GSLC
713070101,7130701,MOCHONGOI,MOCHONGOI,GSLC
713050601,7130506,SANDAI,SANDAI,GSLC
713070202,7130702,KIMORIOT,KIMORIOT,GSLC
713070302,7130703,ARABAL,ARABAL,GSLC
713060201,7130602,KISERIAN,KISERIAN,GSLC
713060202,7130602,LOGUMGUM,KISERIAN,GSLC
713060101,7130601,MUKUTANI,MUKUTANI,GSLC
713070301,7130703,NGELECHA,ARABAL,GSLC
713060102,7130601,RUGUS,MUKUTANI,GSLC
716080201,7160802,KAPTERIT,KIMNGOROM,GSLC
716060201,7160602,CHEMOGOCH,LEMBUS-MOGOTIO,GSLC
716090103,7160901,KABURGEI,SIRWA,GSLC
716090102,7160901,KAPKEIN,SIRWA,GSLC
716080202,7160802,KIMNGOROM,KIMNGOROM,GSLC
716050102,7160501,KIPROTA,ROSOGA,GSLC
716060202,7160602,KIPSOGON,LEMBUS-MOGOTIO,GSLC
716010201,7160102,KIPTOIM,LEMBUS-KIPTOIM,GSLC
716050301,7160503,KOITEBES,KOITEBES,GSLC
716060702,7160607,LEGETETWET,NGUBERETI,GSLC
716060203,7160602,MOGOTIO,LEMBUS-MOGOTIO,GSLC
716010203,7160102,NDANAI,LEMBUS-KIPTOIM,GSLC
716060701,7160607,NGUBERETI,NGUBERETI,GSLC
716010204,7160102,OLBAT,LEMBUS-KIPTOIM,GSLC
716050101,7160501,ROSOGA,ROSOGA,GSLC
716010202,7160102,SAGASAGIK,LEMBUS-KIPTOIM,GSLC
716090101,7160901,SIRWA,SIRWA,GSLC
716090104,7160901,SORE,SIRWA,GSLC
716080101,7160801,CHEBEREN,CHEBEREN,GSLC
716050201,7160502,CHEMOINOI,KIMOSE,GSLC
716050501,7160505,EMINING,EMINING,GSLC
716050503,7160505,KABOGOR,EMINING,GSLC
716060101,7160601,KAMAR,KAMAR,GSLC
716050402,7160504,KAPLELWO,KOIBOS SOI,GSLC
716050202,7160502,KIMOSE,KIMOSE,GSLC
716060501,7160605,MAJI MOTO,KOIBOS,GSLC
716060102,7160601,MOLOS,KAMAR,GSLC
716050502,7160505,OTERIT,EMINING,GSLC
716050401,7160504,RADAD,KOIBOS SOI,GSLC
716070203,7160702,CHEBIREBEI,SINENDE,GSLC
716060402,7160604,CHEPYUAN,MOLO SIRWE,GSLC
716070402,7160704,CHOMIEK,OLDEBES,GSLC
716070503,7160705,KABERGEI,OLKOKWE,GSLC
716070301,7160703,KABUSWO,KABUSWO,GSLC
716070601,7160706,KAMASAI,KAPNOSGEI,GSLC
716070602,7160706,KAPNOSGEI,KAPNOSGEI,GSLC
716060602,7160606,KIBOMOI,KAPKECHUI,GSLC
716070702,7160707,KIPNYUNGUNY,NGENDALEL,GSLC
716070302,7160703,KIRIBOT,KABUSWO,GSLC
716070101,7160701,KISANANA,KISANANA,GSLC
716070102,7160701,KOISARAM,KISANANA,GSLC
716060502,7160605,KOITUIMET,KOIBOS,GSLC
716060401,7160604,MOLO SIRWE,MOLO SIRWE,GSLC
716060301,7160603,MUGURIN,SIMOTWE,GSLC
716060603,7160606,MUGUYUNI,KAPKECHUI,GSLC
716070701,7160707,NGENDALEL,NGENDALEL,GSLC
716070201,7160702,NYALILBUCH,SINENDE,GSLC
716070401,7160704,OLDEBES,OLDEBES,GSLC
716070502,7160705,OLKOKWE,OLKOKWE,GSLC
716070501,7160705,TINOSIEK,OLKOKWE,GSLC
716060601,7160606,TURKULU,KAPKECHUI,GSLC
716070202,7160702,WASEGES,SINENDE,GSLC
716040102,7160401,MWACHON,TORONGO,GSLC
716030201,7160302,TIMBOROA,LEMBUS-MOSOP,GSLC
716030202,7160302,TINET,LEMBUS-MOSOP,GSLC
716040202,7160402,TIRIPKATOI,TUGUMOI,GSLC
716040101,7160401,TORONGO,TORONGO,GSLC
716040201,7160402,TUGUMOI,TUGUMOI,GSLC
716020601,7160206,KEWANGOI,KOISAMO,GSLC
716020902,7160209,LELAITICH,KIPTUNO,GSLC
716020301,7160203,POROR ARAMA,LEMBUS CENTRAL,GSLC
716020201,7160202,SIGORO,CHEMORGONG,GSLC
716020901,7160209,TULWOB-LEMBUS,KIPTUNO,GSLC
716020502,7160205,BENONIN,KABIYET,GSLC
716020501,7160205,KABIYET,KABIYET,GSLC
716020701,7160207,RAVINE,RAVINE,GSLC
716030102,7160301,EQUATOR,MUMBERES,GSLC
716020101,7160201,MAJI MAZURI,MAJI MAZURI,GSLC
716020102,7160201,MAKUTANO,MAJI MAZURI,GSLC
716030101,7160301,MUMBERES,MUMBERES,GSLC
716020403,7160204,CHERAIK,SAOS-KABIAS,GSLC
716010103,7160101,KABIMOI,LEMBUS/KABIMOI,GSLC
716010102,7160101,ORONGAI,LEMBUS/KABIMOI,GSLC
716020801,7160208,PERKERRA,PERKERRA,GSLC
716010101,7160101,SAGAT,LEMBUS/KABIMOI,GSLC
716020401,7160204,SAOS,SAOS-KABIAS,GSLC
716020402,7160204,TOLMO,SAOS-KABIAS,GSLC
716020802,7160208,TONIOK,PERKERRA,GSLC
716020803,7160208,TUIYOTICH,PERKERRA,GSLC
716010302,7160103,KAPLELACH,KIPLOMBE,GSLC
716010404,7160104,KIPKABER,SABATIA,GSLC
716010301,7160103,KIPLOMBE,KIPLOMBE,GSLC
716010402,7160104,KIROBON,SABATIA,GSLC
716010401,7160104,LEBOLOS,SABATIA,GSLC
716010303,7160103,ORINIE,KIPLOMBE,GSLC
716010403,7160104,SOLIAN,SABATIA,GSLC
741030303,7410303,MOSORE,TULWET,GSLC
741030102,7410301,MABASI,KISIARA,GSLC
741030104,7410301,MONORU,KISIARA,GSLC
741030103,7410301,RORET,KISIARA,GSLC
741030301,7410303,KAPRORET,TULWET,GSLC
741030302,7410303,KELELEWA,TULWET,GSLC
741030202,7410302,KAPKISIARA,KAPKISIARA,GSLC
741030201,7410302,KIPTOME,KAPKISIARA,GSLC
741020602,7410206,KELUNET,KIBUGAT,GSLC
741020601,7410206,KIBUGAT,KIBUGAT,GSLC
741030101,7410301,NG'OINA,KISIARA,GSLC
741020502,7410205,SIONGI,TEBESONIK,GSLC
741020501,7410205,TEBESONIK,TEBESONIK,GSLC
741020402,7410204,CHEBOIN,CHEBOIN,GSLC
741020401,7410204,NGORORGA,CHEBOIN,GSLC
741020303,7410203,CHEBORGE,CHEBORGE,GSLC
741020302,7410203,KABORUS,CHEBORGE,GSLC
741020304,7410203,KIMWOGIT,CHEBORGE,GSLC
741020301,7410203,KORONGOI,CHEBORGE,GSLC
741020202,7410202,KAPSOGUT,KAPSOGUT,GSLC
741020201,7410202,KAPTELE,KAPSOGUT,GSLC
741030502,7410305,CHEMOSOT,CHEMOSOT,GSLC
741030501,7410305,KAMINJEIWET,CHEMOSOT,GSLC
741030602,7410306,CHEPKONGONY,GETARWET,GSLC
741030601,7410306,GETARWET,GETARWET,GSLC
741030403,7410304,CHEMOIYWA,KABARTEGAN,GSLC
741030401,7410304,KABARTEGAN,KABARTEGAN,GSLC
741030402,7410304,KIPKERIENY,KABARTEGAN,GSLC
741010101,7410101,KAPSENETWET,KUSUMEK,GSLC
741010102,7410101,KUSUMEK,KUSUMEK,GSLC
741010601,7410106,CHEBWAGAN,CHEBWAGAN,GSLC
741010602,7410106,CHERIBO,CHEBWAGAN,GSLC
741010603,7410106,KAPSOGERUK,CHEBWAGAN,GSLC
741010201,7410102,KAPKARIN,LITEIN,GSLC
741010202,7410102,LALAGIN,LITEIN,GSLC
741010203,7410102,LITEIN TOWNSHIP,LITEIN,GSLC
741010503,7410105,KAMANAMSIM,NGESUMIN,GSLC
741010501,7410105,NGESUMIN,NGESUMIN,GSLC
741010502,7410105,RUNGUT,NGESUMIN,GSLC
741020103,7410201,KIBWASTUIYO,TECHOGET,GSLC
741010703,7410107,BUTIIK,CHEPLANGET,GSLC
